,created_on,message,player
0,2016-04-20 02:06:48.125,"Valero Texas Open field changes ... Out - R Allenby, R Goosen, C Knost In - G Chalmers, T Purdy, S Flesch",robert allenby
0,2016-04-20 02:06:48.125,"Valero Texas Open field changes ... Out - R Allenby, R Goosen, C Knost In - G Chalmers, T Purdy, S Flesch",colt knost
0,2016-04-20 02:06:48.125,"Valero Texas Open field changes ... Out - R Allenby, R Goosen, C Knost In - G Chalmers, T Purdy, S Flesch",retief goosen
0,2016-04-25 22:53:04.978,Won't have time for as much content this week for PGA but obv betting ohair at 100-1 since I just did at 67-1 two weeks ago on dye course,sean o'hair
0,2016-04-26 00:58:48.092,Gone with @pkizzire at 64/1 in the @Zurich_Classic. Kizzire has been one of the best putters this season and is threatening a maiden win,patton kizzire
0,2016-04-26 01:05:45.759,Backed @SmylieKaufman10 at 41/1 in the @Zurich_Classic. Really impressive debut at the Masters and low scoring week should suit Kaufman,smylie kaufman
0,2016-04-26 01:12:18.209,Here's my preview of the Zurich Classic of New Orleans - https://t.co/6FAHNRDfIl,kyle reifers
0,2016-04-26 01:12:18.209,Here's my preview of the Zurich Classic of New Orleans - https://t.co/6FAHNRDfIl,jamie lovemark
0,2016-04-26 01:12:18.209,Here's my preview of the Zurich Classic of New Orleans - https://t.co/6FAHNRDfIl,luke list
0,2016-04-26 01:12:18.209,Here's my preview of the Zurich Classic of New Orleans - https://t.co/6FAHNRDfIl,smylie kaufman
0,2016-04-26 01:12:18.209,Here's my preview of the Zurich Classic of New Orleans - https://t.co/6FAHNRDfIl,morgan hoffmann
0,2016-04-26 01:47:47.780,Lo and behold... Rose produced his best putting performance of the season to date to win. So my hunt is for a ball-striker elite.,rickie fowler
0,2016-04-26 01:47:47.780,Lo and behold... Rose produced his best putting performance of the season to date to win. So my hunt is for a ball-striker elite.,justin rose
0,2016-04-26 01:52:41.989,"Way too early research, but think this could be the week Byeong-Hun An breaks through and wins in the States. #ZurichClassic",byeong hun
0,2016-04-26 02:05:55.434,"Looks like a lot of first timers have had success @Zurich_Classic, here's your weekly historical #DraftKings points: https://t.co/MGoJpJEc8d",blayne barber
0,2016-04-26 02:05:55.434,"Looks like a lot of first timers have had success @Zurich_Classic, here's your weekly historical #DraftKings points: https://t.co/MGoJpJEc8d",daniel berger
0,2016-04-26 02:05:55.434,"Looks like a lot of first timers have had success @Zurich_Classic, here's your weekly historical #DraftKings points: https://t.co/MGoJpJEc8d",erik compton
0,2016-04-26 02:05:55.434,"Looks like a lot of first timers have had success @Zurich_Classic, here's your weekly historical #DraftKings points: https://t.co/MGoJpJEc8d",morgan hoffmann
0,2016-04-26 02:05:55.434,"Looks like a lot of first timers have had success @Zurich_Classic, here's your weekly historical #DraftKings points: https://t.co/MGoJpJEc8d",meen whee
0,2016-04-26 02:05:55.434,"Looks like a lot of first timers have had success @Zurich_Classic, here's your weekly historical #DraftKings points: https://t.co/MGoJpJEc8d",cameron tringale
0,2016-04-26 02:05:55.434,"Looks like a lot of first timers have had success @Zurich_Classic, here's your weekly historical #DraftKings points: https://t.co/MGoJpJEc8d",chesson hadley
0,2016-04-26 02:12:38.730,"Luke List 100/1 - made 6 of last 7 cuts with 5 top 30's. Top 50 in SG Tee to Green, Prox 200+, P5 Scoring and Scrambling. T31 here in 2013.",luke list
0,2016-04-26 02:17:52.704,8 of the 10 winners at TPC Louisiana ended that season ranked 47th or better in Proximity from 200+ yards.,billy hurley
0,2016-04-26 02:17:52.704,8 of the 10 winners at TPC Louisiana ended that season ranked 47th or better in Proximity from 200+ yards.,jason gore
0,2016-04-26 02:17:52.704,8 of the 10 winners at TPC Louisiana ended that season ranked 47th or better in Proximity from 200+ yards.,k.j. choi
0,2016-04-26 02:24:00.815,"Form, History, Trends &amp; Stats for the Zurich Classic: https://t.co/XtcTqUQpRX",boo weekley
0,2016-04-26 02:24:00.815,"Form, History, Trends &amp; Stats for the Zurich Classic: https://t.co/XtcTqUQpRX",cameron tringale
0,2016-04-26 02:24:00.815,"Form, History, Trends &amp; Stats for the Zurich Classic: https://t.co/XtcTqUQpRX",jason day
0,2016-04-26 02:24:00.815,"Form, History, Trends &amp; Stats for the Zurich Classic: https://t.co/XtcTqUQpRX",daniel berger
0,2016-04-26 02:24:00.815,"Form, History, Trends &amp; Stats for the Zurich Classic: https://t.co/XtcTqUQpRX",ricky barnes
0,2016-04-26 02:24:00.815,"Form, History, Trends &amp; Stats for the Zurich Classic: https://t.co/XtcTqUQpRX",justin rose
0,2016-04-26 22:07:15.899,"Daniel Berger ($10,100) has three straight top-12 or better finishes plus the second lowest Recent Adj. Round Score (67.1) in Zurich field.",daniel berger
0,2016-04-26 22:13:55.822,@JDayGolf in the field @Zurich_Classic this week. Last time a player ranked No. 1 competed here was 1999 when @david59duval shot 70-74 to MC,jason day
0,2016-04-28 00:21:22.675,Ben Martin lines up nicely at TPC Louisiana... Searching for a Specialist: https://t.co/CERCTenpmk,ben martin
0,2016-04-28 00:56:45.959,@Daj5mg who would you take in OAD this week,daniel berger
0,2016-04-28 00:56:45.959,@Daj5mg who would you take in OAD this week,billy horschel
0,2016-04-28 01:26:08.912,@Daj5mg So who are the GPP punt plays.,keegan bradley
0,2016-04-28 01:26:08.912,@Daj5mg So who are the GPP punt plays.,scott stallings
0,2016-04-28 01:26:08.912,@Daj5mg So who are the GPP punt plays.,will wilcox
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,patrick reed
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,adam scott
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,dustin johnson
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,hideki matsuyama
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,daniel berger
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,jason bohn
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,rory mcilroy
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,phil mickelson
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,ryan moore
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,henrik stenson
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,gary woodland
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,charles howell
0,2016-05-03 02:55:04.128,#PGATour My Wells Fargo sheet isnow updated with today's results: https://t.co/KerIwyTu6r,kevin streelman
0,2016-05-03 10:52:55.727,Great laying opportunity on Betfair for McIlroy at 5.6. Stan James going 5/1 which is still a bit short #WellsFargoChamp,rory mcilroy
0,2016-05-03 10:54:27.251,"Obviously a step up in class but Lovemark at 66/1 seems generous. 2nd in P4 Efficiency 450-500. 4th P5 Scoring. Mega long, solid short game.",jamie lovemark
0,2016-05-03 10:55:47.907,He's got a winning chance obviously but McIlroy is a baaaad price this week #WellsFargoChamp,rory mcilroy
0,2016-05-03 10:59:02.413,"R&amp;FO - Chapman - Quail - 4 win McIlroy, 1ew R Fowler, 1ew Grace, 1ew Moore 1ew Mickelson - no prices up yet, and Grace is a non-starter",ryan moore
0,2016-05-03 10:59:02.413,"R&amp;FO - Chapman - Quail - 4 win McIlroy, 1ew R Fowler, 1ew Grace, 1ew Moore 1ew Mickelson - no prices up yet, and Grace is a non-starter",phil mickelson
0,2016-05-03 10:59:02.413,"R&amp;FO - Chapman - Quail - 4 win McIlroy, 1ew R Fowler, 1ew Grace, 1ew Moore 1ew Mickelson - no prices up yet, and Grace is a non-starter",rory mcilroy
0,2016-05-03 10:59:02.413,"R&amp;FO - Chapman - Quail - 4 win McIlroy, 1ew R Fowler, 1ew Grace, 1ew Moore 1ew Mickelson - no prices up yet, and Grace is a non-starter",branden grace
0,2016-05-03 10:59:02.413,"R&amp;FO - Chapman - Quail - 4 win McIlroy, 1ew R Fowler, 1ew Grace, 1ew Moore 1ew Mickelson - no prices up yet, and Grace is a non-starter",rickie fowler
0,2016-05-03 11:04:50.466,McIlroy played Quail Hollow’s 16 par fives this week in 13-under-par in 2015.,rory mcilroy
0,2016-05-03 13:35:57.938,Here's my preview of the Wells Fargo Championship - https://t.co/OYYe0q5DjL,justin thomas
0,2016-05-04 13:29:59.554,Jim Furyk makes his return to the Tour this week and loves Quail Hollow. Caution. https://t.co/dzQNgq3S7i,jim furyk
0,2016-05-04 13:49:16.056,"Racing Post Selections - Steve Palmer - Wells Fargo - 4pts win McIlroy 9/2, 2ew Matsuyama 25/1, 1ew Chappell 45/1",rory mcilroy
0,2016-05-04 13:49:16.056,"Racing Post Selections - Steve Palmer - Wells Fargo - 4pts win McIlroy 9/2, 2ew Matsuyama 25/1, 1ew Chappell 45/1",kevin chappell
0,2016-05-04 13:49:16.056,"Racing Post Selections - Steve Palmer - Wells Fargo - 4pts win McIlroy 9/2, 2ew Matsuyama 25/1, 1ew Chappell 45/1",hideki matsuyama
0,2016-05-04 15:08:23.421,High end #PGA players to get into your #DFS lineup(s) this week: 5. Rose 4. Holmes 3. Fowler 2. Matsuyama 1. https://t.co/DrA3kMPBM7,j.b. holmes
0,2016-05-04 15:08:23.421,High end #PGA players to get into your #DFS lineup(s) this week: 5. Rose 4. Holmes 3. Fowler 2. Matsuyama 1. https://t.co/DrA3kMPBM7,rickie fowler
0,2016-05-04 15:08:23.421,High end #PGA players to get into your #DFS lineup(s) this week: 5. Rose 4. Holmes 3. Fowler 2. Matsuyama 1. https://t.co/DrA3kMPBM7,hideki matsuyama
0,2016-05-04 15:08:23.421,High end #PGA players to get into your #DFS lineup(s) this week: 5. Rose 4. Holmes 3. Fowler 2. Matsuyama 1. https://t.co/DrA3kMPBM7,justin rose
0,2016-05-04 15:08:23.421,High end #PGA players to get into your #DFS lineup(s) this week: 5. Rose 4. Holmes 3. Fowler 2. Matsuyama 1. https://t.co/DrA3kMPBM7,rory mcilroy
0,2016-05-04 17:31:24.783,Selections for the #WellsFargoChamp 4 pts win R McIllroy 9/2 1.5pts e/w H Matsuyama 25/1 1pt e/w K Chappell 50/1 Preview available by email,hideki matsuyama
0,2016-05-04 17:31:24.783,Selections for the #WellsFargoChamp 4 pts win R McIllroy 9/2 1.5pts e/w H Matsuyama 25/1 1pt e/w K Chappell 50/1 Preview available by email,kevin chappell
0,2016-05-04 17:31:24.783,Selections for the #WellsFargoChamp 4 pts win R McIllroy 9/2 1.5pts e/w H Matsuyama 25/1 1pt e/w K Chappell 50/1 Preview available by email,rory mcilroy
0,2016-05-04 18:24:56.316,Rory McIlroy has played just 18 holes of golf since the Masters. #PGATOUR https://t.co/XHbQlpqvSL,rory mcilroy
0,2016-05-05 00:35:19.014,Going with @PRodgersGolf at 84/1 in the #WellsFargoChamp. Rodgers has the power for Quail Hollow where he was second on debut last year,patrick rodgers
0,2016-05-09 21:16:58.385,Gone with @dlingmerth at 100/1 in the @THEPLAYERSChamp. Has form at Pete Dye courses and was second on his debut at Sawgrass in 2013,david lingmerth
0,2016-05-09 21:45:43.754,Backed @Chris_Kirk_ at 100/1 in the #PlayersChamp. Kirk is running back into form again and has improving record at Sawgrass. 13th last year,chris kirk
0,2016-05-09 23:53:35.102,Historic DraftKings Points for @THEPLAYERSChamp are live! https://t.co/MGoJpJEc8d,russell knox
0,2016-05-09 23:53:35.102,Historic DraftKings Points for @THEPLAYERSChamp are live! https://t.co/MGoJpJEc8d,martin kaymer
0,2016-05-09 23:53:35.102,Historic DraftKings Points for @THEPLAYERSChamp are live! https://t.co/MGoJpJEc8d,david hearn
0,2016-05-09 23:53:35.102,Historic DraftKings Points for @THEPLAYERSChamp are live! https://t.co/MGoJpJEc8d,branden grace
0,2016-05-09 23:53:35.102,Historic DraftKings Points for @THEPLAYERSChamp are live! https://t.co/MGoJpJEc8d,sergio garcia
0,2016-05-09 23:53:35.102,Historic DraftKings Points for @THEPLAYERSChamp are live! https://t.co/MGoJpJEc8d,hideki matsuyama
0,2016-05-09 23:53:35.102,Historic DraftKings Points for @THEPLAYERSChamp are live! https://t.co/MGoJpJEc8d,zach johnson
0,2016-05-09 23:53:35.102,Historic DraftKings Points for @THEPLAYERSChamp are live! https://t.co/MGoJpJEc8d,henrik stenson
0,2016-05-09 23:58:53.493,Jason Day shot 81 in the 2nd round here last year. Ouch.,jason day
0,2016-05-10 00:35:41.892,Player with the most top-10s on Pete Dye-designed courses on #PGATour over last 10 years: @LukeDonald with 11.,luke donald
0,2016-05-10 00:43:06.223,"Is this one of the few weeks of the year, considering Spieth's play and his MC last year, that he could be a savory ""buy low"" pick?",jordan spieth
0,2016-05-10 00:53:59.861,"Remember, the Junior PLAYERS Championship is also held at TPC Sawgrass - Here is the 2010 leader board - https://t.co/4r6AfcHyYK",patrick rodgers
0,2016-05-10 00:53:59.861,"Remember, the Junior PLAYERS Championship is also held at TPC Sawgrass - Here is the 2010 leader board - https://t.co/4r6AfcHyYK",emiliano grillo
0,2016-05-10 00:53:59.861,"Remember, the Junior PLAYERS Championship is also held at TPC Sawgrass - Here is the 2010 leader board - https://t.co/4r6AfcHyYK",daniel berger
0,2016-05-10 00:53:59.861,"Remember, the Junior PLAYERS Championship is also held at TPC Sawgrass - Here is the 2010 leader board - https://t.co/4r6AfcHyYK",jordan spieth
0,2016-05-10 01:21:56.111,"Since 2003, Marc Leishman is the GIR leader at the 17th hole, 20 attempts (min 8 attempts)",marc leishman
0,2016-05-10 01:22:54.577,Sergio has the longest consecutive cut streak at The Players - 12,sergio garcia
0,2016-05-10 01:28:18.059,Grace (45/1) Z. Johnson (66/1) and Knox (90/1) ew 7 places 1/4 for the player's. Maybe Mcilroy if windsor goes well tonight .,zach johnson
0,2016-05-10 01:28:18.059,Grace (45/1) Z. Johnson (66/1) and Knox (90/1) ew 7 places 1/4 for the player's. Maybe Mcilroy if windsor goes well tonight .,russell knox
0,2016-05-10 01:28:18.059,Grace (45/1) Z. Johnson (66/1) and Knox (90/1) ew 7 places 1/4 for the player's. Maybe Mcilroy if windsor goes well tonight .,branden grace
0,2016-05-10 01:29:40.091,@gfienberg17 Matthew Fitzpatrick at 151-1 caught my eye.,matthew fitzpatrick
0,2016-05-10 02:01:53.500,DJ and Bubba have made a combined 15 starts at The Players - their best finish is T34.,dustin johnson
0,2016-05-10 02:01:53.500,DJ and Bubba have made a combined 15 starts at The Players - their best finish is T34.,bubba watson
0,2016-05-10 02:13:58.483,"Russell Knox 100/1 - 25th or better in Driving Acc, Scrambling, P4 Scoring, Proximity &amp; Bogey Avoidance. T2 last time out at Harbour Town.",russell knox
0,2016-05-10 10:36:15.647,Amazed to see Donald at 140 for #PlayersChamp . Specialist in Dye courses. Should be nearer 95,luke donald
0,2016-05-11 00:28:25.784,The Players is the only PGA Tour event Dustin Johnson has played more than 4 times &amp; never recorded a top-25 finish.,dustin johnson
0,2016-05-11 00:42:34.061,"No truer test to see if Spieth really ""laughs Augusta off"" than to see him on 17 tee with a 1 shot lead Sunday afternoon. #PLAYERS",jordan spieth
0,2016-05-11 00:54:11.383,Backed @BillyHo_Golf at 66/1 in the #PlayersChampionship. Horschel is rounding into form nicely and has progressive form at Sawgrass,billy horschel
0,2016-05-11 01:01:17.660,"@gfienberg17 Do you like Sergio as OAD play? Rory, Speith, are others I can take but fig can use elsewhere",jordan spieth
0,2016-05-11 01:12:22.408,No defending champion at @TPCSawgrass has ever finished better than tied for 5th. #THEPlayers #LiveFrom,rickie fowler
0,2016-05-11 01:47:22.451,McIlroy is looking ok at 9.8. Solid course form and good Sunday showing showed his wellbeing,rory mcilroy
0,2016-05-11 01:56:13.179,".@TheSergioGarcia has 16 rounds in the 60s at @THEPLAYERSChamp over the last 10 years, 5 more than any other player.",sergio garcia
0,2016-05-11 02:08:52.312,Who are your 2 fav sub $7K DK plays this week for THE PLAYERS? Me: Grillo &amp; Hearn,emiliano grillo
0,2016-05-11 02:08:52.312,Who are your 2 fav sub $7K DK plays this week for THE PLAYERS? Me: Grillo &amp; Hearn,david hearn
0,2016-05-11 02:14:44.581,Value play of the week: Francesco Molinari hell he might even win this week,edoardo molinari
0,2016-05-11 13:43:41.482,Field note: Webb Simpson withdrew from The Players Championship on Wednesday.,webb simpson
0,2016-05-11 13:47:07.002,"Since @THEPLAYERSChamp moved to May in 2007, no reigning Masters champ has finished better than T14 (Cabrera in 2009).",danny willett
0,2016-05-11 14:37:43.490,"Former U.S. Open champ Webb Simpson has withdrawn from @THEPLAYERSChamp. Aaron Baddeley now in, Lucas Glover now first alternate.",aaron baddeley
0,2016-05-11 14:37:43.490,"Former U.S. Open champ Webb Simpson has withdrawn from @THEPLAYERSChamp. Aaron Baddeley now in, Lucas Glover now first alternate.",lucas glover
0,2016-05-11 14:37:43.490,"Former U.S. Open champ Webb Simpson has withdrawn from @THEPLAYERSChamp. Aaron Baddeley now in, Lucas Glover now first alternate.",webb simpson
0,2016-05-11 14:39:51.054,"Matt Fitzpatrick has dropped caddie Tom Ridley, and gone back to his old one Lorne Duncan. (via @GolfBetting12 &amp; @BleedTourMore)",matthew fitzpatrick
0,2016-05-11 14:42:12.233,.@McIlroyRory is 36-under on the back nine at @TPCSawgrass over the last 3 @THEPLAYERSChamp - 20 shots better than anyone else in that span.,rory mcilroy
