,created_on,sentiment,playerid,player_name
435,2016-05-24 15:34:09.724,1,40001044,Kevin Na
436,2016-05-24 17:22:45.318,-1,40000004,Jordan Spieth
437,2016-05-24 17:27:08.769,-1,40000011,Chris Kirk
438,2016-05-24 17:27:19.881,-1,40000236,Kevin Chappell
439,2016-05-24 17:27:36.798,-1,40001092,Louis Oosthuizen
440,2016-05-24 17:31:38.846,1,40000229,Roberto Castro
441,2016-05-24 17:33:51.521,1,40000561,Adam Hadwin
442,2016-05-24 17:37:30.732,-1,40000150,Steven Bowditch
443,2016-05-24 18:42:51.973,1,40000279,Franklin Corpening
444,2016-05-24 18:51:24.534,-1,40000014,Matt Kuchar
445,2016-05-24 18:51:40.309,-1,40000632,Charley Hoffman
446,2016-05-24 18:51:56.402,-1,40000012,Zach Johnson
447,2016-05-24 18:58:56.338,1,40000833,Danny Lee
448,2016-05-24 19:05:21.078,1,40001211,Chez Reavie
449,2016-05-24 21:01:34.623,1,40000192,Bronson Burgoon
450,2016-05-24 21:01:46.749,1,40000423,Tony Finau
451,2016-05-24 21:06:26.352,1,40001215,Kyle Reifers
452,2016-05-24 21:06:38.960,1,40000005,Bill Haas
453,2016-05-24 21:07:01.872,1,40001454,David Toms
454,2016-05-25 00:39:40.851,1,40000738,Smylie Kaufman
455,2016-05-25 00:41:12.338,1,40000693,Fredrik Jacobson
456,2016-05-25 00:42:08.252,1,40001071,Sean O'Hair
457,2016-05-25 00:58:24.071,1,40001343,Brandt Snedeker
458,2016-05-25 01:03:09.326,-1,40001313,Webb Simpson
459,2016-05-25 01:14:47.595,1,40000010,Adam Scott
460,2016-05-25 01:17:07.166,1,40000540,Emiliano Grillo
461,2016-05-25 01:46:07.396,1,40000509,Lucas Glover
462,2016-05-25 01:46:32.912,1,40000152,Keegan Bradley
463,2016-05-25 01:55:43.588,-1,40000200,Angel Cabrera
464,2016-05-25 02:00:35.117,-1,40000617,J.J. Henry
465,2016-05-25 02:01:00.837,-1,40001495,Jhonattan Vegas
466,2016-05-25 02:01:12.297,-1,40000881,Andrew Loupe
467,2016-05-25 15:12:15.614,-1,40001388,Robert Streb
468,2016-05-25 15:12:34.839,-1,40000316,Brendon De Jonge
469,2016-05-25 15:25:23.476,1,40000002,Patrick Reed
470,2016-05-25 15:32:37.833,1,40000514,Fabian Gomez
471,2016-05-30 18:24:39.322,1,40000236,Kevin Chappell
472,2016-05-30 18:25:17.684,1,40000004,Jordan Spieth
473,2016-05-30 19:24:56.364,1,40000778,Russell Knox
474,2016-05-30 19:36:32.355,1,40001447,Brendon Todd
475,2016-05-30 19:40:10.169,1,40000358,Jason Dufner
476,2016-05-30 22:19:28.751,1,40000001,Bubba Watson
477,2016-05-30 22:28:39.428,1,40000236,Kevin Chappell
478,2016-05-30 23:05:15.803,1,40000115,Daniel Berger
479,2016-05-30 23:10:26.723,1,40000004,Jordan Spieth
480,2016-05-31 03:20:54.193,1,40000001,Bubba Watson
481,2016-05-31 03:20:59.918,1,40000003,Rickie Fowler
482,2016-05-31 03:21:21.654,1,40000015,Dustin Johnson
483,2016-05-31 03:21:41.261,1,40000423,Tony Finau
484,2016-05-31 03:22:29.761,1,40000991,Phil Mickelson
485,2016-05-31 12:08:04.742,1,40000314,Jason Day
486,2016-05-31 12:08:12.527,1,40000017,Hideki Matsuyama
487,2016-05-31 12:08:23.879,1,40000014,Matt Kuchar
488,2016-05-31 14:12:24.771,1,40001290,Charl Schwartzel
489,2016-05-31 14:18:41.456,-1,40000770,Kevin Kisner
490,2016-05-31 14:18:52.046,-1,40000011,Chris Kirk
491,2016-05-31 14:19:23.572,1,40000842,Marc Leishman
492,2016-05-31 14:26:49.817,1,40000615,Russell Henley
493,2016-05-31 14:27:25.748,1,40000071,Aaron Baddeley
494,2016-05-31 14:29:38.603,1,40000002,Patrick Reed
495,2016-05-31 14:30:20.051,1,40001313,Webb Simpson
496,2016-05-31 14:30:36.119,-1,40000785,Jason Kokrak
497,2016-05-31 14:30:48.785,-1,40000466,Jim Furyk
498,2016-05-31 14:30:59.695,-1,40001016,Ryan Moore
499,2016-05-31 14:31:11.723,-1,40000322,Bryson DeChambeau
500,2016-05-31 14:31:24.337,-1,40000152,Keegan Bradley
501,2016-05-31 14:31:38.835,1,40000959,William McGirt
502,2016-05-31 14:31:52.059,1,40001510,Johnson Wagner
503,2016-05-31 14:32:07.044,1,40001405,Daniel Summerhays
504,2016-05-31 14:32:24.776,1,40000561,Adam Hadwin
505,2016-05-31 14:32:35.571,1,40000602,David Hearn
506,2016-05-31 16:25:43.459,1,40000017,Hideki Matsuyama
507,2016-05-31 16:29:15.427,-1,40000015,Dustin Johnson
508,2016-05-31 16:31:30.228,-1,40000003,Rickie Fowler
509,2016-05-31 16:35:18.176,-1,40000014,Matt Kuchar
510,2016-05-31 16:39:07.152,1,40000006,Paul Casey
511,2016-05-31 16:40:48.295,1,40001434,Justin Thomas
512,2016-05-31 16:42:48.476,1,40000423,Tony Finau
513,2016-05-31 16:44:48.440,1,40000018,Anirban Lahiri
514,2016-05-31 16:48:42.082,1,40000833,Danny Lee
515,2016-05-31 16:58:12.592,1,40000509,Lucas Glover
516,2016-05-31 16:58:34.472,1,40001495,Jhonattan Vegas
517,2016-05-31 18:23:40.653,1,40000358,Jason Dufner
518,2016-05-31 18:23:52.886,1,40000965,Rory McIlroy
519,2016-05-31 19:48:36.711,1,40000244,K.J. Choi
520,2016-06-01 14:21:28.744,-1,40001174,Ian Poulter
521,2016-06-01 16:02:39.845,1,40000314,Jason Day
522,2016-06-01 16:22:47.015,1,40001232,Patrick Rodgers
523,2016-06-01 16:26:40.450,1,40000540,Emiliano Grillo
524,2016-06-01 17:28:14.919,-1,40000325,Graham DeLaet
525,2016-06-02 02:15:55.105,1,40001405,Daniel Summerhays
526,2016-06-06 12:00:00.000,1,40000789,Kelly Kraft
527,2016-06-06 12:00:00.000,1,40000779,Jason Knutzon
528,2016-06-06 12:00:00.000,1,40000772,Patton Kizzire
529,2016-06-06 12:00:00.000,-1,40000602,David Hearn
530,2016-06-06 12:00:00.000,1,40000602,David Hearn
531,2016-06-06 12:00:00.000,1,40000140,Jason Bohn
532,2016-06-06 12:00:00.000,1,40000287,Ben Crane
533,2016-06-06 12:00:00.000,-1,40001666,Wesley Bryan
534,2016-06-06 12:00:00.000,-1,40001666,Wesley Bryan
535,2016-06-06 12:00:00.000,-1,40001666,Wesley Bryan
536,2016-06-06 12:00:00.000,1,40000950,Lee McCoy
537,2016-06-06 12:00:00.000,1,40001666,Wesley Bryan
538,2016-06-06 12:00:00.000,1,40000182,Scott Brown
539,2016-06-06 12:00:00.000,1,40000115,Daniel Berger
540,2016-06-06 12:00:00.000,1,40000520,Jason Gore
541,2016-06-06 12:00:00.000,-1,40001666,Wesley Bryan
542,2016-06-06 12:00:00.000,1,40001065,Henrik Norlander
543,2016-06-06 12:00:00.000,1,40001594,Gary Woodland
544,2016-06-06 12:00:00.000,1,40001365,Kyle Stanley
545,2016-06-06 12:00:00.000,-1,40001594,Gary Woodland
546,2016-06-06 12:00:00.000,1,40000519,Retief Goosen
547,2016-06-06 12:00:00.000,1,40001594,Gary Woodland
548,2016-06-06 12:00:00.000,1,40001594,Gary Woodland
549,2016-06-06 12:00:00.000,1,40001594,Gary Woodland
550,2016-06-06 12:00:00.000,1,40001594,Gary Woodland
551,2016-06-06 12:00:00.000,-1,40001545,Steve Wheatcroft
552,2016-06-06 12:00:00.000,1,40001232,Patrick Rodgers
553,2016-06-06 12:00:00.000,-1,40001236,Andres Romero
554,2016-06-06 12:00:00.000,-1,40000219,Miguel Angel Carballo
555,2016-06-06 12:00:00.000,-1,40000298,Jon Curran
556,2016-06-06 12:00:00.000,-1,40000514,Fabian Gomez
557,2016-06-06 12:00:00.000,-1,40000689,Hiroshi Iwata
558,2016-06-06 12:00:00.000,1,40001564,Tim Wilkinson
559,2016-06-06 12:00:00.000,1,40001501,Camilo Villegas
560,2016-06-06 12:00:00.000,1,40001425,Vaughn Taylor
561,2016-06-06 12:00:00.000,-1,40000915,Peter Malnati
562,2016-06-06 12:00:00.000,1,40002090,Thomas Petersson
563,2016-06-06 12:00:00.000,-1,40001215,Kyle Reifers
564,2016-06-06 12:00:00.000,1,40001454,David Toms
565,2016-06-06 12:00:00.000,-1,40000777,Colt Knost
566,2016-06-06 12:00:00.000,1,40000777,Colt Knost
567,2016-06-06 12:00:00.000,1,40000777,Colt Knost
568,2016-06-06 12:00:00.000,1,40000777,Colt Knost
569,2016-06-06 12:00:00.000,1,40000206,Chad Campbell
570,2016-06-06 12:00:00.000,1,40000206,Chad Campbell
571,2016-06-06 12:00:00.000,1,40000206,Chad Campbell
572,2016-06-06 12:00:00.000,1,40000387,Harris English
573,2016-06-06 12:00:00.000,1,40000387,Harris English
574,2016-06-06 12:00:00.000,1,40000387,Harris English
575,2016-06-06 12:00:00.000,-1,40000015,Dustin Johnson
576,2016-06-06 12:00:00.000,1,40000015,Dustin Johnson
577,2016-06-06 12:00:00.000,1,40000015,Dustin Johnson
578,2016-06-06 12:00:00.000,1,40000015,Dustin Johnson
579,2016-06-06 12:00:00.000,1,40001102,Greg Owen
580,2016-06-06 12:00:00.000,1,40000991,Phil Mickelson
581,2016-06-06 12:00:00.000,1,40000991,Phil Mickelson
582,2016-06-06 12:00:00.000,1,40000015,Dustin Johnson
583,2016-06-06 12:00:00.000,1,40001107,Ryan Palmer
584,2016-06-06 12:00:00.000,1,40000991,Phil Mickelson
585,2016-06-06 12:00:00.000,1,40001454,David Toms
586,2016-06-06 12:00:00.000,1,40001369,Brendan Steele
587,2016-06-06 12:00:00.000,1,40001063,Seung-Yul Noh
588,2016-06-06 12:00:00.000,1,40001063,Seung-Yul Noh
589,2016-06-06 12:00:00.000,1,40000954,Graeme McDowell
590,2016-06-06 12:00:00.000,1,40001369,Brendan Steele
591,2016-06-06 12:00:00.000,1,40000954,Graeme McDowell
592,2016-06-06 12:00:00.000,1,40000007,Brooks Koepka
593,2016-06-06 12:00:00.000,1,40000007,Brooks Koepka
594,2016-06-06 12:00:00.000,1,40001107,Ryan Palmer
595,2016-06-06 12:00:00.000,1,40001107,Ryan Palmer
596,2016-06-07 02:37:15.446,1,40000954,Graeme McDowell
597,2016-06-07 12:00:00.000,1,40000345,Luke Donald
598,2016-06-07 12:00:00.000,1,40000615,Russell Henley
599,2016-06-07 12:00:00.000,1,40000140,Jason Bohn
600,2016-06-07 12:00:00.000,1,40000140,Jason Bohn
601,2016-06-07 12:00:00.000,1,40000232,Alex Cejka
602,2016-06-07 12:00:00.000,1,40000232,Alex Cejka
603,2016-06-07 12:00:00.000,1,40000520,Jason Gore
604,2016-06-07 12:00:00.000,1,40001102,Greg Owen
605,2016-06-07 12:00:00.000,1,40001102,Greg Owen
606,2016-06-07 12:00:00.000,1,40001490,Harold Varner
607,2016-06-07 12:00:00.000,1,40000346,Jamie Donaldson
608,2016-06-07 12:00:00.000,1,40000615,Russell Henley
609,2016-06-07 12:00:00.000,1,40001490,Harold Varner
610,2016-06-07 12:00:00.000,1,40000346,Jamie Donaldson
611,2016-06-07 12:00:00.000,1,40000345,Luke Donald
612,2016-06-07 12:00:00.000,1,40000520,Jason Gore
613,2016-06-07 12:00:00.000,1,40000623,Justin Hicks
614,2016-06-07 12:00:00.000,1,40000950,Lee McCoy
615,2016-06-07 12:00:00.000,1,40000812,Scott Langley
616,2016-06-07 12:00:00.000,1,40001510,Johnson Wagner
617,2016-06-07 12:00:00.000,1,40001510,Johnson Wagner
618,2016-06-07 12:00:00.000,1,40001604,Bobby Wyatt
619,2016-06-07 12:00:00.000,1,40001439,Michael Thompson
620,2016-06-07 12:00:00.000,1,40001604,Bobby Wyatt
621,2016-06-07 12:00:00.000,1,40001454,David Toms
622,2016-06-07 12:00:00.000,1,40001439,Michael Thompson
623,2016-06-07 12:00:00.000,1,40001416,Hudson Swafford
624,2016-06-07 12:00:00.000,1,40001416,Hudson Swafford
625,2016-06-07 12:00:00.000,1,40001159,Martin Piller
626,2016-06-07 12:00:00.000,1,40001159,Martin Piller
627,2016-06-07 12:00:00.000,1,40001063,Seung-Yul Noh
628,2016-06-07 12:00:00.000,1,40001063,Seung-Yul Noh
629,2016-06-07 12:00:00.000,1,40000950,Lee McCoy
630,2016-06-07 12:00:00.000,1,40000846,Justin Leonard
631,2016-06-07 12:00:00.000,1,40000846,Justin Leonard
632,2016-06-07 12:00:00.000,1,40000812,Scott Langley
633,2016-06-07 12:00:00.000,1,40000623,Justin Hicks
634,2016-06-07 12:00:00.000,1,40001454,David Toms
635,2016-06-07 12:00:00.000,1,40000071,Aaron Baddeley
636,2016-06-07 12:00:00.000,1,40001361,Scott Stallings
637,2016-06-07 12:00:00.000,1,40001532,Boo Weekley
638,2016-06-07 12:00:00.000,1,40001532,Boo Weekley
639,2016-06-07 12:00:00.000,1,40001532,Boo Weekley
640,2016-06-07 12:00:00.000,1,40001532,Boo Weekley
641,2016-06-07 12:00:00.000,1,40001532,Boo Weekley
642,2016-06-07 12:00:00.000,1,40001369,Brendan Steele
643,2016-06-07 12:00:00.000,1,40001369,Brendan Steele
644,2016-06-07 12:00:00.000,1,40001369,Brendan Steele
645,2016-06-07 12:00:00.000,1,40001369,Brendan Steele
646,2016-06-07 12:00:00.000,1,40001369,Brendan Steele
647,2016-06-07 12:00:00.000,1,40000653,Charles Howell III
648,2016-06-07 12:00:00.000,1,40000653,Charles Howell III
649,2016-06-07 12:00:00.000,1,40000653,Charles Howell III
650,2016-06-07 12:00:00.000,1,40000653,Charles Howell III
651,2016-06-07 12:00:00.000,1,40000653,Charles Howell III
652,2016-06-07 12:00:00.000,1,40000634,Tom Hoge
653,2016-06-07 12:00:00.000,1,40000634,Tom Hoge
654,2016-06-07 12:00:00.000,1,40000115,Daniel Berger
655,2016-06-07 12:00:00.000,1,40001454,David Toms
656,2016-06-07 12:00:00.000,1,40000115,Daniel Berger
657,2016-06-07 12:00:00.000,1,40000115,Daniel Berger
658,2016-06-07 12:00:00.000,1,40001361,Scott Stallings
659,2016-06-07 12:00:00.000,1,40001361,Scott Stallings
660,2016-06-07 12:00:00.000,1,40001215,Kyle Reifers
661,2016-06-07 12:00:00.000,1,40001215,Kyle Reifers
662,2016-06-07 12:00:00.000,1,40001215,Kyle Reifers
663,2016-06-07 12:00:00.000,1,40001012,Francesco Molinari
664,2016-06-07 12:00:00.000,1,40001012,Francesco Molinari
665,2016-06-07 12:00:00.000,1,40001012,Francesco Molinari
666,2016-06-07 12:00:00.000,1,40000298,Jon Curran
667,2016-06-07 12:00:00.000,1,40000298,Jon Curran
668,2016-06-07 12:00:00.000,1,40000298,Jon Curran
669,2016-06-07 12:00:00.000,1,40000071,Aaron Baddeley
670,2016-06-07 12:00:00.000,1,40000071,Aaron Baddeley
671,2016-06-07 12:00:00.000,1,40001303,Robby Shelton
672,2016-06-07 12:00:00.000,1,40000484,Robert Garrigus
673,2016-06-07 12:00:00.000,1,40000484,Robert Garrigus
674,2016-06-07 12:00:00.000,1,40000484,Robert Garrigus
675,2016-06-07 12:00:00.000,1,40000115,Daniel Berger
676,2016-06-07 12:00:00.000,1,40000560,Chesson Hadley
677,2016-06-07 12:00:00.000,1,40001136,Cameron Percy
678,2016-06-07 12:00:00.000,1,40000031,Thomas Aiken
679,2016-06-07 12:00:00.000,-1,40001369,Brendan Steele
680,2016-06-07 12:00:00.000,-1,40001369,Brendan Steele
681,2016-06-07 12:00:00.000,-1,40001369,Brendan Steele
682,2016-06-07 12:00:00.000,-1,40001369,Brendan Steele
683,2016-06-07 12:00:00.000,-1,40001369,Brendan Steele
684,2016-06-07 12:00:00.000,-1,40001369,Brendan Steele
685,2016-06-07 12:00:00.000,-1,40001369,Brendan Steele
686,2016-06-07 12:00:00.000,-1,40001369,Brendan Steele
687,2016-06-07 12:00:00.000,-1,40001369,Brendan Steele
688,2016-06-07 12:00:00.000,-1,40001232,Patrick Rodgers
689,2016-06-07 12:00:00.000,-1,40001232,Patrick Rodgers
690,2016-06-07 12:00:00.000,-1,40001232,Patrick Rodgers
691,2016-06-07 12:00:00.000,-1,40001232,Patrick Rodgers
692,2016-06-07 12:00:00.000,-1,40001232,Patrick Rodgers
693,2016-06-07 12:00:00.000,-1,40001232,Patrick Rodgers
694,2016-06-07 12:00:00.000,-1,40001232,Patrick Rodgers
695,2016-06-07 12:00:00.000,-1,40001369,Brendan Steele
696,2016-06-07 12:00:00.000,-1,40000093,Craig Barlow
697,2016-06-07 12:00:00.000,-1,40000093,Craig Barlow
698,2016-06-07 12:00:00.000,-1,40000093,Craig Barlow
699,2016-06-07 12:00:00.000,-1,40001594,Gary Woodland
700,2016-06-07 12:00:00.000,-1,40001454,David Toms
701,2016-06-07 12:00:00.000,-1,40001447,Brendon Todd
702,2016-06-07 12:00:00.000,-1,40001392,Steve Stricker
703,2016-06-07 12:00:00.000,-1,40001107,Ryan Palmer
704,2016-06-07 12:00:00.000,-1,40000991,Phil Mickelson
705,2016-06-07 12:00:00.000,-1,40000852,Spencer Levin
706,2016-06-07 12:00:00.000,-1,40000007,Brooks Koepka
707,2016-06-07 12:00:00.000,-1,40000777,Colt Knost
708,2016-06-07 12:00:00.000,-1,40000298,Jon Curran
709,2016-06-07 12:00:00.000,-1,40000346,Jamie Donaldson
710,2016-06-07 12:00:00.000,-1,40000015,Dustin Johnson
711,2016-06-07 12:00:00.000,-1,40000015,Dustin Johnson
712,2016-06-07 12:00:00.000,-1,40000015,Dustin Johnson
713,2016-06-07 12:00:00.000,-1,40001666,Wesley Bryan
714,2016-06-07 12:00:00.000,-1,40001666,Wesley Bryan
715,2016-06-07 12:00:00.000,-1,40001666,Wesley Bryan
716,2016-06-07 12:00:00.000,-1,40001232,Patrick Rodgers
717,2016-06-07 12:00:00.000,1,40000039,Robert Allenby
718,2016-06-07 12:00:00.000,-1,40001232,Patrick Rodgers
719,2016-06-07 12:00:00.000,-1,40000232,Alex Cejka
720,2016-06-07 12:00:00.000,1,40001392,Steve Stricker
721,2016-06-07 12:00:00.000,1,40001232,Patrick Rodgers
722,2016-06-07 12:00:00.000,1,40000634,Tom Hoge
723,2016-06-07 12:00:00.000,1,40001093,Rob Oppenheim
724,2016-06-07 12:00:00.000,1,40000986,John Merrick
725,2016-06-07 12:00:00.000,1,40000924,Ben Martin
726,2016-06-07 12:00:00.000,1,40000915,Peter Malnati
727,2016-06-07 12:00:00.000,1,40001460,Cameron Tringale
728,2016-06-07 12:00:00.000,1,40000881,Andrew Loupe
729,2016-06-07 12:00:00.000,1,40000720,Matt Jones
730,2016-06-07 12:00:00.000,1,40000587,Padraig Harrington
731,2016-06-07 12:00:00.000,1,40000657,Mark Hubbard
732,2016-06-07 12:00:00.000,1,40000230,Bud Cauley
733,2016-06-07 12:00:00.000,1,40000219,Miguel Angel Carballo
734,2016-06-07 12:00:00.000,1,40000088,Blayne Barber
735,2016-06-07 12:00:00.000,1,40001666,Wesley Bryan
736,2016-06-07 12:00:00.000,1,40000869,Luke List
737,2016-06-07 12:00:00.000,1,40001481,Tyrone Van Aswegen
738,2016-06-07 12:00:00.000,1,40001577,Mark Wilson
739,2016-06-07 12:00:00.000,-1,40000345,Luke Donald
740,2016-06-07 12:00:00.000,-1,40000232,Alex Cejka
741,2016-06-07 12:00:00.000,-1,40000232,Alex Cejka
742,2016-06-07 12:00:00.000,-1,40000232,Alex Cejka
743,2016-06-07 12:00:00.000,-1,40000232,Alex Cejka
744,2016-06-07 12:00:00.000,-1,40000232,Alex Cejka
745,2016-06-07 12:00:00.000,-1,40000232,Alex Cejka
746,2016-06-07 12:00:00.000,-1,40000232,Alex Cejka
747,2016-06-07 12:00:00.000,-1,40000232,Alex Cejka
748,2016-06-07 12:00:00.000,-1,40000345,Luke Donald
749,2016-06-07 12:00:00.000,-1,40000345,Luke Donald
750,2016-06-07 12:00:00.000,-1,40000345,Luke Donald
751,2016-06-07 12:00:00.000,-1,40000345,Luke Donald
752,2016-06-07 12:00:00.000,-1,40000345,Luke Donald
753,2016-06-07 12:00:00.000,-1,40000345,Luke Donald
754,2016-06-07 12:00:00.000,-1,40000345,Luke Donald
755,2016-06-07 12:00:00.000,-1,40000345,Luke Donald
756,2016-06-07 12:00:00.000,-1,40000345,Luke Donald
757,2016-06-07 12:00:00.000,-1,40001232,Patrick Rodgers
758,2016-06-07 12:00:00.000,1,40000634,Tom Hoge
759,2016-06-07 12:00:00.000,-1,40000232,Alex Cejka
760,2016-06-07 12:00:00.000,1,40000287,Ben Crane
761,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
762,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
763,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
764,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
765,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
766,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
767,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
768,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
769,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
770,2016-06-07 12:00:00.000,1,40000387,Harris English
771,2016-06-07 12:00:00.000,1,40000387,Harris English
772,2016-06-07 12:00:00.000,1,40000387,Harris English
773,2016-06-07 12:00:00.000,1,40000387,Harris English
774,2016-06-07 12:00:00.000,1,40000387,Harris English
775,2016-06-07 12:00:00.000,1,40000387,Harris English
776,2016-06-07 12:00:00.000,1,40000387,Harris English
777,2016-06-07 12:00:00.000,1,40000387,Harris English
778,2016-06-07 12:00:00.000,1,40000387,Harris English
779,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
780,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
781,2016-06-07 12:00:00.000,1,40000777,Colt Knost
782,2016-06-07 12:00:00.000,1,40000777,Colt Knost
783,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
784,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
785,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
786,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
787,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
788,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
789,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
790,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
791,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
792,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
793,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
794,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
795,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
796,2016-06-07 12:00:00.000,1,40000991,Phil Mickelson
797,2016-06-07 12:00:00.000,1,40001107,Ryan Palmer
798,2016-06-07 12:00:00.000,1,40000777,Colt Knost
799,2016-06-07 12:00:00.000,1,40000387,Harris English
800,2016-06-07 12:00:00.000,1,40000387,Harris English
801,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
802,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
803,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
804,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
805,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
806,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
807,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
808,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
809,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
810,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
811,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
812,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
813,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
814,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
815,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
816,2016-06-07 12:00:00.000,1,40000634,Tom Hoge
817,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
818,2016-06-07 12:00:00.000,1,40000387,Harris English
819,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
820,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
821,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
822,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
823,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
824,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
825,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
826,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
827,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
828,2016-06-07 12:00:00.000,1,40000007,Brooks Koepka
829,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
830,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
831,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
832,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
833,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
834,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
835,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
836,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
837,2016-06-07 12:00:00.000,1,40000015,Dustin Johnson
838,2016-06-07 12:00:00.000,1,40000777,Colt Knost
839,2016-06-07 12:00:00.000,1,40000387,Harris English
840,2016-06-07 12:00:00.000,1,40000777,Colt Knost
841,2016-06-07 12:00:00.000,1,40000519,Retief Goosen
842,2016-06-07 12:00:00.000,1,40001564,Tim Wilkinson
843,2016-06-07 12:00:00.000,1,40001564,Tim Wilkinson
844,2016-06-07 12:00:00.000,1,40001564,Tim Wilkinson
845,2016-06-07 12:00:00.000,1,40001564,Tim Wilkinson
846,2016-06-07 12:00:00.000,1,40001564,Tim Wilkinson
847,2016-06-07 12:00:00.000,1,40001564,Tim Wilkinson
848,2016-06-07 12:00:00.000,1,40000519,Retief Goosen
849,2016-06-07 12:00:00.000,1,40001564,Tim Wilkinson
850,2016-06-07 12:00:00.000,1,40000602,David Hearn
851,2016-06-07 12:00:00.000,1,40000602,David Hearn
852,2016-06-07 12:00:00.000,1,40000602,David Hearn
